GroupID,Model,ReferenceKey,ConnGroup,N_rows,Pos_count,obs_rate,mean_pred,calib_error,abs_calib_error
KLA31_07,XEN,sperm_GroupI,6,276,5,0.0181159420289855,0.624381136286868,0.606265194257882,0.606265194257882
KLA31_08,XEN,GSE132714_BPH,7,280,128,0.457142857142857,0.367565460445139,-0.0895773966977179,0.0895773966977179
KLA31_11,XEN,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.399274786103588,-0.0597999469924974,0.0597999469924974
KLA31_09,XEN,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.352076230888273,-0.162849142246056,0.162849142246056
KLA31_12,XEN,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.374065023440798,-0.0990532561290942,0.0990532561290942
KLA31_10,XEN,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.396345310417203,0.111623088194981,0.111623088194981
KLA31_13,XEN,MCF7_DMSO7d,10,167,87,0.520958083832335,0.441968035437081,-0.0789900483952539,0.0789900483952539
KLA31_20,XEN,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.427852757808321,-0.177861527905965,0.177861527905965
KLA31_21,XEN,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.453500681479597,-0.118721540742625,0.118721540742625
KLA31_29,XEN,GSE103520_MCF10A_control,10,155,62,0.4,0.342313295279057,-0.0576867047209427,0.0576867047209427
KLA31_14,XEN,HCT116_control,11,205,27,0.131707317073171,0.468763309019909,0.337055991946739,0.337055991946739
KLA31_15,XEN,HCT116_control,11,205,52,0.253658536585366,0.468763309019909,0.215104772434544,0.215104772434544
KLA31_16,XEN,HCT116_control,11,323,224,0.693498452012384,0.435731497548835,-0.257766954463548,0.257766954463548
KLA31_17,XEN,GSE163787_TALL104,11,192,34,0.177083333333333,0.470083432736332,0.293000099402999,0.293000099402999
KLA31_25,XEN,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.465020035741788,0.323228990965669,0.323228990965669
KLA31_18,XEN,HepG2_DMSO24h,12,303,228,0.752475247524752,0.24970843701793,-0.502766810506823,0.502766810506823
KLA31_19,XEN,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.389208331989751,-0.10222023943882,0.10222023943882
KLA31_22,XEN,PC3M_DMSO,14,177,28,0.15819209039548,0.425602952994406,0.267410862598925,0.267410862598925
KLA31_23,XEN,GSE266884_MES28_vector_control,15,320,220,0.6875,0.335981779621876,-0.351518220378124,0.351518220378124
KLA31_30,XEN,GSE119834_NSC,15,307,164,0.534201954397394,0.322067573194004,-0.212134381203391,0.212134381203391
KLA31_24,XEN,RKO_DMSO,16,193,90,0.466321243523316,0.434956044227381,-0.031365199295935,0.031365199295935
KLA31_26,XEN,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.430004127880982,-0.0612850707252898,0.0612850707252898
KLA31_27,XEN,HK2_untreated,18,216,141,0.652777777777778,0.341352979244779,-0.311424798532999,0.311424798532999
KLA31_28,XEN,HK2_untreated,18,216,89,0.412037037037037,0.341352979244779,-0.0706840577922582,0.0706840577922582
KLA31_31,XEN,HUVEC_untreated,19,323,172,0.532507739938081,0.369590891245793,-0.162916848692287,0.162916848692287
